ticket_id,created_at,category,severity,assigned_group,resolution_days,sla_breach
52125,2025-03-21 07:00:00,Access,High,Team A,2.3,0
52126,2025-03-21 19:00:00,Application,Medium,Team D,2.86,0
52127,2025-03-22 22:00:00,Access,Low,Team B,4.24,1
52128,2025-05-11 01:00:00,Database,Low,Team A,1.59,0
52129,2025-04-01 20:00:00,Application,Medium,Team B,3.54,1
52130,2025-01-25 08:00:00,Access,Low,Team A,2.57,0
52131,2025-04-30 02:00:00,Network,Low,Team A,0.87,0
52132,2025-06-15 05:00:00,Access,Low,Team B,0.23,0
52133,2025-03-31 16:00:00,Endpoint,Low,Team C,0.55,0
52134,2025-01-13 03:00:00,Application,Low,Team B,3.72,1
52135,2025-02-24 19:00:00,Network,Low,Team A,1.53,0
52136,2025-06-20 12:00:00,Access,Critical,Team D,2.19,0
52137,2025-06-25 07:00:00,Endpoint,High,Team A,3.28,1
52138,2025-02-14 12:00:00,Application,Medium,Team A,2.2,0
52139,2025-05-15 12:00:00,Application,Medium,Team B,3.88,1
52140,2025-05-12 00:00:00,Application,Medium,Team A,0.18,0
52141,2025-02-08 05:00:00,Network,Low,Team D,4.68,1
52142,2025-04-20 12:00:00,Access,Medium,Team C,3.35,1
52143,2025-05-16 03:00:00,Network,Low,Team D,4.67,1
52144,2025-06-17 00:00:00,Database,Medium,Team C,2.63,0
52145,2025-04-26 23:00:00,Access,Low,Team D,0.64,0
52146,2025-02-11 18:00:00,Database,Low,Team C,0.24,0
52147,2025-04-12 03:00:00,Access,Medium,Team B,0.28,0
52148,2025-03-06 03:00:00,Application,High,Team C,1.38,0
52149,2025-01-04 11:00:00,Network,High,Team B,0.99,0
52150,2025-03-22 16:00:00,Database,High,Team D,2.12,0
52151,2025-05-17 21:00:00,Application,High,Team A,1.4,0
52152,2025-05-25 06:00:00,Application,Low,Team B,0.27,0
52153,2025-04-11 06:00:00,Database,Medium,Team C,0.0,0
52154,2025-03-08 13:00:00,Access,Medium,Team B,0.27,0
52155,2025-01-03 09:00:00,Database,Low,Team B,0.32,0
52156,2025-05-02 17:00:00,Network,Critical,Team B,2.55,0
52157,2025-04-28 03:00:00,Endpoint,Low,Team B,0.67,0
52158,2025-04-23 08:00:00,Access,Medium,Team A,0.2,0
52159,2025-03-15 21:00:00,Application,High,Team B,2.82,0
52160,2025-04-29 02:00:00,Database,Low,Team D,5.64,1
52161,2025-05-15 03:00:00,Endpoint,Medium,Team B,0.21,0
52162,2025-03-08 15:00:00,Database,Medium,Team B,6.6,1
52163,2025-05-28 18:00:00,Endpoint,Medium,Team A,6.0,1
52164,2025-05-14 14:00:00,Access,Low,Team D,1.48,0
52165,2025-06-21 02:00:00,Database,High,Team A,0.7,0
52166,2025-06-14 03:00:00,Database,Medium,Team A,0.3,0
52167,2025-03-22 00:00:00,Endpoint,Low,Team D,3.47,1
52168,2025-01-11 22:00:00,Network,High,Team D,1.86,0
52169,2025-03-19 06:00:00,Application,Medium,Team B,2.11,0
52170,2025-05-01 07:00:00,Endpoint,Low,Team D,3.94,1
52171,2025-01-19 21:00:00,Database,Low,Team B,1.17,0
52172,2025-02-22 06:00:00,Endpoint,Low,Team A,0.92,0
52173,2025-06-02 23:00:00,Endpoint,Low,Team B,2.87,0
52174,2025-05-13 19:00:00,Database,Low,Team B,0.71,0
52175,2025-01-09 06:00:00,Database,Low,Team D,0.79,0
52176,2025-06-08 22:00:00,Network,Low,Team A,0.96,0
52177,2025-01-12 21:00:00,Network,Critical,Team D,3.88,1
52178,2025-02-17 23:00:00,Network,High,Team A,3.02,1
52179,2025-02-21 06:00:00,Database,Medium,Team C,0.69,0
52180,2025-05-03 04:00:00,Access,Medium,Team A,0.31,0
52181,2025-01-11 17:00:00,Network,High,Team A,1.0,0
52182,2025-02-02 07:00:00,Application,Low,Team A,1.96,0
52183,2025-01-22 06:00:00,Access,Low,Team A,2.26,0
52184,2025-01-30 04:00:00,Network,Medium,Team B,0.45,0
52185,2025-06-26 12:00:00,Application,High,Team D,0.57,0
52186,2025-02-10 17:00:00,Database,Medium,Team A,5.32,1
52187,2025-06-18 11:00:00,Application,High,Team B,0.97,0
52188,2025-06-15 06:00:00,Network,Low,Team D,0.75,0
52189,2025-03-20 03:00:00,Endpoint,Low,Team B,2.38,0
52190,2025-06-05 14:00:00,Endpoint,Medium,Team A,1.26,0
52191,2025-01-09 20:00:00,Application,Low,Team D,0.57,0
52192,2025-06-08 14:00:00,Database,Low,Team A,1.05,0
52193,2025-05-09 15:00:00,Access,Medium,Team C,0.31,0
52194,2025-02-04 16:00:00,Endpoint,Low,Team B,0.66,0
52195,2025-02-03 05:00:00,Access,Low,Team A,1.08,0
52196,2025-01-02 13:00:00,Database,Low,Team D,1.46,0
52197,2025-05-04 11:00:00,Endpoint,High,Team D,2.71,0
52198,2025-02-13 16:00:00,Database,Low,Team B,0.97,0
52199,2025-02-18 09:00:00,Network,Low,Team C,1.58,0
52200,2025-03-23 16:00:00,Access,Medium,Team A,6.03,1
52201,2025-06-23 04:00:00,Network,Low,Team D,3.41,1
52202,2025-06-25 06:00:00,Database,Medium,Team C,0.54,0
52203,2025-03-20 00:00:00,Database,Medium,Team D,0.48,0
52204,2025-01-06 14:00:00,Application,Low,Team B,2.17,0
52205,2025-04-04 04:00:00,Application,Low,Team D,1.81,0
52206,2025-04-10 07:00:00,Endpoint,Low,Team C,1.58,0
52207,2025-04-22 08:00:00,Network,Low,Team D,0.33,0
52208,2025-05-09 00:00:00,Network,Low,Team C,0.9,0
52209,2025-04-26 13:00:00,Database,Low,Team B,2.85,0
52210,2025-01-04 13:00:00,Application,Medium,Team B,2.57,0
52211,2025-03-30 15:00:00,Access,Low,Team B,0.36,0
52212,2025-03-18 20:00:00,Database,Low,Team D,1.11,0
52213,2025-04-29 18:00:00,Network,Critical,Team B,1.17,0
52214,2025-02-03 08:00:00,Network,Low,Team B,1.42,0
52215,2025-06-16 18:00:00,Database,Medium,Team B,1.24,0
52216,2025-04-03 14:00:00,Database,High,Team C,1.39,0
52217,2025-02-06 01:00:00,Database,Low,Team B,3.35,1
52218,2025-05-02 07:00:00,Network,Critical,Team D,0.99,0
52219,2025-02-15 02:00:00,Access,Medium,Team D,1.61,0
52220,2025-01-17 21:00:00,Network,Medium,Team B,1.87,0
52221,2025-04-16 14:00:00,Database,Medium,Team D,5.71,1
52222,2025-04-27 17:00:00,Application,Medium,Team B,2.13,0
52223,2025-01-12 18:00:00,Access,Medium,Team B,0.28,0
52224,2025-01-31 16:00:00,Endpoint,Low,Team D,1.75,0
52225,2025-01-10 05:00:00,Network,Low,Team A,2.17,0
52226,2025-05-02 23:00:00,Access,Critical,Team D,0.02,0
52227,2025-03-06 14:00:00,Access,Low,Team C,0.16,0
52228,2025-03-23 11:00:00,Database,Low,Team C,0.04,0
52229,2025-05-16 16:00:00,Access,Medium,Team A,0.1,0
52230,2025-01-30 19:00:00,Network,Low,Team C,0.19,0
52231,2025-02-14 08:00:00,Application,Medium,Team D,6.33,1
52232,2025-01-30 11:00:00,Access,Medium,Team D,0.46,0
52233,2025-04-25 18:00:00,Network,Medium,Team C,0.46,0
52234,2025-05-29 04:00:00,Database,Medium,Team B,3.9,1
52235,2025-03-27 11:00:00,Access,Medium,Team C,2.79,0
52236,2025-01-19 16:00:00,Endpoint,Medium,Team A,2.25,0
52237,2025-01-22 06:00:00,Endpoint,Low,Team C,1.1,0
52238,2025-01-02 21:00:00,Application,Medium,Team A,0.06,0
52239,2025-02-18 08:00:00,Database,High,Team A,3.5,1
52240,2025-03-11 15:00:00,Network,Medium,Team D,3.94,1
52241,2025-03-20 22:00:00,Access,Low,Team C,1.31,0
52242,2025-03-19 06:00:00,Network,Medium,Team B,2.07,0
52243,2025-02-18 14:00:00,Endpoint,Medium,Team A,1.3,0
52244,2025-03-02 09:00:00,Database,Low,Team C,0.7,0
52245,2025-05-16 09:00:00,Network,Medium,Team C,1.55,0
52246,2025-04-10 21:00:00,Access,Low,Team D,2.33,0
52247,2025-05-28 20:00:00,Database,Medium,Team B,0.34,0
52248,2025-05-27 02:00:00,Access,Critical,Team B,1.51,0
52249,2025-06-16 08:00:00,Access,Critical,Team C,2.99,0
52250,2025-06-16 05:00:00,Database,Medium,Team B,1.29,0
52251,2025-01-12 13:00:00,Database,Low,Team A,0.34,0
52252,2025-06-14 20:00:00,Access,Low,Team D,4.08,1
52253,2025-06-18 04:00:00,Endpoint,Low,Team C,2.24,0
52254,2025-03-03 09:00:00,Access,Low,Team B,2.0,0
52255,2025-01-20 21:00:00,Database,Medium,Team C,2.11,0
52256,2025-01-22 05:00:00,Application,Medium,Team B,0.56,0
52257,2025-02-01 12:00:00,Network,Low,Team A,1.36,0
52258,2025-05-04 18:00:00,Access,Medium,Team C,0.79,0
52259,2025-05-20 12:00:00,Network,Medium,Team D,3.59,1
52260,2025-06-21 22:00:00,Access,High,Team B,1.78,0
52261,2025-03-25 06:00:00,Access,High,Team D,2.53,0
52262,2025-02-28 08:00:00,Application,High,Team D,2.16,0
52263,2025-02-14 05:00:00,Database,Medium,Team A,1.32,0
52264,2025-01-15 19:00:00,Endpoint,Low,Team A,3.27,1
52265,2025-05-06 08:00:00,Database,Low,Team B,1.91,0
52266,2025-01-13 01:00:00,Network,Medium,Team C,0.51,0
52267,2025-02-13 11:00:00,Network,Medium,Team B,0.69,0
52268,2025-03-05 03:00:00,Access,High,Team B,3.51,1
52269,2025-04-03 09:00:00,Database,Low,Team A,5.67,1
52270,2025-01-01 12:00:00,Application,High,Team B,1.59,0
52271,2025-01-17 04:00:00,Endpoint,Low,Team B,0.97,0
52272,2025-03-23 13:00:00,Database,Low,Team C,1.96,0
52273,2025-04-26 23:00:00,Access,Low,Team B,1.32,0
52274,2025-06-03 05:00:00,Network,Low,Team C,3.69,1
52275,2025-05-23 11:00:00,Database,High,Team B,3.58,1
52276,2025-04-11 04:00:00,Network,Low,Team A,1.22,0
52277,2025-03-21 19:00:00,Access,Medium,Team B,3.27,1
52278,2025-05-16 02:00:00,Network,Medium,Team C,0.43,0
52279,2025-05-16 00:00:00,Access,Low,Team D,0.94,0
52280,2025-06-06 11:00:00,Endpoint,Low,Team C,0.17,0
52281,2025-04-02 20:00:00,Application,Low,Team B,3.3,1
52282,2025-02-26 03:00:00,Network,Low,Team B,7.4,1
52283,2025-02-20 19:00:00,Database,Low,Team B,1.72,0
52284,2025-06-07 02:00:00,Endpoint,Low,Team C,2.91,0
52285,2025-01-03 13:00:00,Application,Critical,Team C,1.03,0
52286,2025-01-21 17:00:00,Database,Medium,Team A,1.65,0
52287,2025-01-31 17:00:00,Database,Medium,Team B,0.85,0
52288,2025-02-08 02:00:00,Access,Medium,Team D,2.39,0
52289,2025-04-26 05:00:00,Application,High,Team C,0.57,0
52290,2025-06-02 01:00:00,Database,High,Team C,0.33,0
52291,2025-04-09 22:00:00,Database,Low,Team C,4.58,1
52292,2025-06-10 07:00:00,Database,Medium,Team C,3.99,1
52293,2025-04-03 20:00:00,Endpoint,Medium,Team D,3.6,1
52294,2025-04-16 13:00:00,Application,Medium,Team A,3.45,1
52295,2025-05-31 08:00:00,Access,High,Team D,2.62,0
52296,2025-02-20 22:00:00,Endpoint,Low,Team D,4.16,1
52297,2025-06-24 15:00:00,Endpoint,Medium,Team C,0.47,0
52298,2025-06-01 08:00:00,Endpoint,Medium,Team C,4.09,1
52299,2025-01-04 16:00:00,Access,Critical,Team B,5.0,1
52300,2025-05-05 18:00:00,Access,Medium,Team A,2.52,0
52301,2025-03-12 01:00:00,Endpoint,Medium,Team A,1.83,0
52302,2025-05-30 05:00:00,Endpoint,High,Team A,0.54,0
52303,2025-01-22 19:00:00,Network,Medium,Team B,4.02,1
52304,2025-01-20 08:00:00,Access,High,Team A,1.72,0
52305,2025-06-24 18:00:00,Database,Low,Team D,1.89,0
52306,2025-01-28 06:00:00,Application,High,Team C,1.87,0
52307,2025-01-19 20:00:00,Application,Low,Team D,4.03,1
52308,2025-01-13 03:00:00,Application,Medium,Team D,0.29,0
52309,2025-06-02 20:00:00,Endpoint,Medium,Team A,0.13,0
52310,2025-03-18 09:00:00,Access,High,Team C,0.51,0
52311,2025-06-03 02:00:00,Network,Low,Team A,1.35,0
52312,2025-03-21 21:00:00,Network,Low,Team A,1.27,0
52313,2025-05-31 13:00:00,Application,Medium,Team C,1.44,0
52314,2025-06-11 14:00:00,Database,Medium,Team B,0.24,0
52315,2025-02-20 09:00:00,Database,High,Team B,3.15,1
52316,2025-06-21 21:00:00,Database,Medium,Team B,0.72,0
52317,2025-01-11 10:00:00,Database,High,Team C,4.89,1
52318,2025-04-22 04:00:00,Network,High,Team D,3.66,1
52319,2025-03-02 23:00:00,Network,Medium,Team D,0.13,0
52320,2025-05-17 20:00:00,Access,Low,Team C,0.11,0
52321,2025-01-15 07:00:00,Network,Low,Team A,1.98,0
52322,2025-06-13 13:00:00,Access,Low,Team A,0.16,0
52323,2025-04-10 17:00:00,Access,Medium,Team C,1.7,0
52324,2025-02-26 04:00:00,Endpoint,Low,Team A,0.16,0
52325,2025-01-04 13:00:00,Network,Medium,Team A,1.31,0
52326,2025-02-13 08:00:00,Database,Medium,Team B,1.09,0
52327,2025-04-06 11:00:00,Application,High,Team C,1.79,0
52328,2025-03-24 13:00:00,Access,Medium,Team B,0.88,0
52329,2025-03-22 12:00:00,Application,Medium,Team D,0.3,0
52330,2025-05-06 10:00:00,Database,Low,Team D,3.69,1
52331,2025-01-16 20:00:00,Access,Low,Team D,0.71,0
52332,2025-02-02 10:00:00,Access,Low,Team D,0.14,0
52333,2025-05-18 18:00:00,Network,Low,Team A,1.39,0
52334,2025-05-24 23:00:00,Endpoint,High,Team A,4.2,1
52335,2025-01-06 03:00:00,Application,Medium,Team B,0.66,0
52336,2025-02-15 03:00:00,Database,Low,Team C,1.2,0
52337,2025-03-27 17:00:00,Endpoint,High,Team A,1.03,0
52338,2025-02-10 10:00:00,Endpoint,Medium,Team C,0.1,0
52339,2025-03-02 09:00:00,Network,Medium,Team B,4.06,1
52340,2025-05-15 02:00:00,Access,Low,Team D,2.84,0
52341,2025-03-17 06:00:00,Database,Medium,Team A,0.2,0
52342,2025-04-21 04:00:00,Endpoint,Medium,Team D,0.28,0
52343,2025-06-02 21:00:00,Endpoint,Medium,Team B,0.02,0
52344,2025-03-05 16:00:00,Application,Low,Team C,8.5,1
52345,2025-06-29 06:00:00,Database,High,Team A,1.08,0
52346,2025-05-19 15:00:00,Database,Medium,Team C,5.33,1
52347,2025-04-25 03:00:00,Endpoint,High,Team C,1.09,0
52348,2025-05-04 06:00:00,Access,Low,Team D,0.22,0
52349,2025-03-25 09:00:00,Database,Low,Team A,0.84,0
52350,2025-01-30 17:00:00,Database,High,Team B,1.08,0
52351,2025-02-06 17:00:00,Application,Medium,Team A,0.39,0
52352,2025-04-21 07:00:00,Application,Low,Team C,0.11,0
52353,2025-05-16 06:00:00,Application,Low,Team D,0.76,0
52354,2025-05-05 23:00:00,Access,Low,Team C,1.55,0
52355,2025-01-11 02:00:00,Access,High,Team C,0.59,0
52356,2025-01-28 11:00:00,Database,Low,Team A,6.37,1
52357,2025-02-11 12:00:00,Access,High,Team C,1.31,0
52358,2025-02-10 10:00:00,Application,Low,Team A,0.28,0
52359,2025-03-06 04:00:00,Access,Low,Team A,1.07,0
52360,2025-01-28 02:00:00,Database,Medium,Team C,2.46,0
52361,2025-04-28 09:00:00,Endpoint,High,Team D,1.34,0
52362,2025-06-06 19:00:00,Network,Medium,Team C,0.8,0
52363,2025-02-22 21:00:00,Access,Medium,Team D,0.22,0
52364,2025-04-02 11:00:00,Endpoint,Medium,Team C,1.23,0
52365,2025-02-04 02:00:00,Database,Low,Team B,0.2,0
52366,2025-05-08 09:00:00,Endpoint,Medium,Team B,0.93,0
52367,2025-02-19 23:00:00,Endpoint,Low,Team B,0.25,0
52368,2025-02-02 00:00:00,Endpoint,High,Team C,2.26,0
52369,2025-03-23 01:00:00,Application,Medium,Team C,2.96,0
52370,2025-04-28 16:00:00,Access,Medium,Team D,0.56,0
52371,2025-05-13 16:00:00,Endpoint,Low,Team B,0.16,0
52372,2025-05-12 07:00:00,Database,Low,Team A,0.85,0
52373,2025-02-07 19:00:00,Network,Medium,Team B,1.64,0
52374,2025-01-10 11:00:00,Network,Low,Team B,2.92,0
52375,2025-03-09 18:00:00,Network,Low,Team A,1.03,0
52376,2025-02-26 06:00:00,Application,Low,Team B,0.91,0
52377,2025-05-07 13:00:00,Access,Medium,Team B,4.78,1
52378,2025-06-28 01:00:00,Network,High,Team D,1.19,0
52379,2025-03-25 21:00:00,Application,Low,Team B,1.19,0
52380,2025-03-20 23:00:00,Database,Medium,Team A,1.06,0
52381,2025-04-07 03:00:00,Database,Low,Team A,0.9,0
52382,2025-01-12 06:00:00,Application,Medium,Team B,2.61,0
52383,2025-01-17 08:00:00,Access,Low,Team C,0.66,0
52384,2025-01-25 17:00:00,Database,Medium,Team B,0.95,0
52385,2025-04-19 17:00:00,Access,Medium,Team A,0.66,0
52386,2025-04-18 16:00:00,Application,Low,Team A,1.69,0
52387,2025-01-13 19:00:00,Database,Low,Team A,6.46,1
52388,2025-01-24 07:00:00,Database,Low,Team C,0.99,0
52389,2025-06-17 00:00:00,Endpoint,Medium,Team C,6.9,1
52390,2025-02-28 03:00:00,Database,High,Team C,2.14,0
52391,2025-05-25 00:00:00,Network,Medium,Team B,3.17,1
52392,2025-02-17 09:00:00,Endpoint,Low,Team A,0.81,0
52393,2025-05-26 00:00:00,Application,Low,Team B,0.51,0
52394,2025-05-31 01:00:00,Network,Low,Team B,1.72,0
52395,2025-01-02 17:00:00,Network,Medium,Team C,9.37,1
52396,2025-06-21 11:00:00,Access,Medium,Team B,2.48,0
52397,2025-02-13 07:00:00,Endpoint,Low,Team D,2.29,0
52398,2025-01-27 22:00:00,Access,Medium,Team C,1.2,0
52399,2025-01-26 06:00:00,Endpoint,Low,Team C,4.23,1
52400,2025-03-31 04:00:00,Endpoint,High,Team A,2.39,0
52401,2025-03-30 16:00:00,Network,High,Team D,2.25,0
52402,2025-06-15 12:00:00,Database,Medium,Team D,0.69,0
52403,2025-03-22 17:00:00,Access,Low,Team D,6.33,1
52404,2025-01-28 09:00:00,Access,Low,Team A,0.58,0
52405,2025-06-16 08:00:00,Network,Low,Team B,1.48,0
52406,2025-01-19 23:00:00,Database,Medium,Team B,0.83,0
52407,2025-03-26 21:00:00,Endpoint,Low,Team A,0.4,0
52408,2025-02-08 10:00:00,Endpoint,High,Team B,0.31,0
52409,2025-06-19 01:00:00,Database,Medium,Team D,0.69,0
52410,2025-01-14 14:00:00,Endpoint,Low,Team A,2.34,0
52411,2025-01-06 02:00:00,Access,Critical,Team D,7.36,1
52412,2025-04-03 17:00:00,Access,Low,Team D,3.84,1
52413,2025-01-01 01:00:00,Access,High,Team A,0.49,0
52414,2025-02-18 17:00:00,Network,Low,Team C,0.16,0
52415,2025-04-19 03:00:00,Endpoint,Low,Team A,2.32,0
52416,2025-04-22 14:00:00,Network,Medium,Team A,0.06,0
52417,2025-02-14 09:00:00,Endpoint,Low,Team C,3.92,1
52418,2025-02-27 13:00:00,Access,High,Team C,3.49,1
52419,2025-03-11 18:00:00,Access,Low,Team D,3.16,1
52420,2025-04-20 02:00:00,Database,Low,Team C,1.61,0
52421,2025-03-14 09:00:00,Endpoint,Critical,Team C,7.26,1
52422,2025-03-29 08:00:00,Application,High,Team D,1.23,0
52423,2025-02-09 15:00:00,Network,Low,Team D,8.61,1
52424,2025-01-15 23:00:00,Access,Low,Team D,4.27,1
52425,2025-02-01 07:00:00,Database,Low,Team D,0.27,0
52426,2025-01-27 15:00:00,Database,Low,Team A,4.51,1
52427,2025-03-19 17:00:00,Access,High,Team D,0.73,0
52428,2025-03-31 04:00:00,Endpoint,High,Team A,2.92,0
52429,2025-04-25 02:00:00,Database,Medium,Team D,0.0,0
52430,2025-05-18 00:00:00,Endpoint,Critical,Team A,0.65,0
52431,2025-06-24 17:00:00,Database,Low,Team A,2.84,0
52432,2025-01-18 09:00:00,Network,Low,Team A,7.18,1
52433,2025-03-23 07:00:00,Endpoint,Low,Team A,0.37,0
52434,2025-01-24 07:00:00,Database,Medium,Team C,1.23,0
52435,2025-02-02 15:00:00,Access,High,Team A,1.77,0
52436,2025-06-07 03:00:00,Application,Low,Team C,6.1,1
52437,2025-03-31 21:00:00,Access,High,Team C,1.21,0
52438,2025-03-19 18:00:00,Endpoint,High,Team A,5.42,1
52439,2025-02-16 21:00:00,Access,Low,Team D,7.65,1
52440,2025-04-21 13:00:00,Access,Low,Team C,5.68,1
52441,2025-01-10 02:00:00,Application,Low,Team A,2.76,0
52442,2025-04-01 16:00:00,Access,Medium,Team B,0.27,0
52443,2025-02-09 07:00:00,Database,Low,Team C,1.84,0
52444,2025-02-15 11:00:00,Network,Medium,Team D,2.8,0
52445,2025-05-20 05:00:00,Application,High,Team B,6.2,1
52446,2025-03-14 15:00:00,Endpoint,Low,Team C,3.01,1
52447,2025-06-15 22:00:00,Database,Critical,Team A,1.55,0
52448,2025-06-08 17:00:00,Endpoint,Low,Team A,0.46,0
52449,2025-03-12 00:00:00,Application,Low,Team A,1.22,0
52450,2025-01-04 19:00:00,Application,Medium,Team A,2.03,0
52451,2025-06-17 11:00:00,Access,Low,Team D,0.78,0
52452,2025-03-05 06:00:00,Application,Low,Team D,1.22,0
52453,2025-04-18 08:00:00,Endpoint,Low,Team C,0.04,0
52454,2025-02-28 23:00:00,Application,Medium,Team A,4.22,1
52455,2025-01-19 07:00:00,Network,High,Team B,0.07,0
52456,2025-03-16 09:00:00,Access,Low,Team C,1.05,0
52457,2025-01-19 06:00:00,Application,Low,Team B,1.43,0
52458,2025-02-17 02:00:00,Network,Medium,Team A,7.18,1
52459,2025-01-27 04:00:00,Endpoint,High,Team A,5.47,1
52460,2025-05-06 16:00:00,Endpoint,Low,Team A,2.08,0
52461,2025-05-09 08:00:00,Network,Low,Team C,1.75,0
52462,2025-06-26 13:00:00,Network,Low,Team B,0.91,0
52463,2025-06-10 15:00:00,Application,High,Team A,0.08,0
52464,2025-06-06 08:00:00,Access,Low,Team A,0.62,0
52465,2025-05-26 03:00:00,Access,Medium,Team A,3.76,1
52466,2025-05-12 21:00:00,Database,Low,Team C,2.09,0
52467,2025-01-30 08:00:00,Network,Low,Team C,3.37,1
52468,2025-02-08 11:00:00,Endpoint,Low,Team A,3.63,1
52469,2025-02-26 21:00:00,Database,Low,Team B,0.13,0
52470,2025-04-07 10:00:00,Network,Low,Team A,0.82,0
52471,2025-03-06 19:00:00,Network,Low,Team C,2.25,0
52472,2025-04-03 08:00:00,Database,Medium,Team A,3.84,1
52473,2025-06-01 03:00:00,Access,Low,Team D,3.23,1
52474,2025-06-20 01:00:00,Network,Low,Team B,1.1,0
52475,2025-03-26 01:00:00,Database,Medium,Team D,5.38,1
52476,2025-06-24 14:00:00,Application,Low,Team C,0.72,0
52477,2025-01-16 01:00:00,Application,Low,Team D,0.94,0
52478,2025-05-06 06:00:00,Endpoint,Low,Team B,0.4,0
52479,2025-06-02 17:00:00,Access,High,Team B,0.51,0
52480,2025-05-28 07:00:00,Database,Low,Team D,0.02,0
52481,2025-03-17 04:00:00,Access,Low,Team A,0.74,0
52482,2025-03-18 00:00:00,Access,Low,Team D,0.73,0
52483,2025-01-28 21:00:00,Database,Low,Team C,0.14,0
52484,2025-04-07 10:00:00,Network,Medium,Team D,0.83,0
52485,2025-05-22 13:00:00,Application,High,Team D,0.72,0
52486,2025-02-03 07:00:00,Endpoint,Medium,Team C,3.21,1
52487,2025-01-06 12:00:00,Network,Low,Team D,0.34,0
52488,2025-05-24 01:00:00,Access,Medium,Team D,2.58,0
52489,2025-01-23 18:00:00,Access,Medium,Team C,0.28,0
52490,2025-02-01 18:00:00,Database,Low,Team D,1.37,0
52491,2025-04-07 11:00:00,Application,Low,Team D,2.67,0
52492,2025-02-14 11:00:00,Application,Low,Team B,1.87,0
52493,2025-02-24 05:00:00,Endpoint,Low,Team C,2.08,0
52494,2025-02-25 14:00:00,Network,Low,Team B,0.46,0
52495,2025-01-12 01:00:00,Endpoint,Low,Team C,3.51,1
52496,2025-04-03 09:00:00,Access,High,Team A,6.08,1
52497,2025-02-21 15:00:00,Access,Low,Team B,0.34,0
52498,2025-01-05 20:00:00,Application,Low,Team A,4.38,1
52499,2025-05-18 21:00:00,Access,Low,Team D,1.01,0
52500,2025-03-24 06:00:00,Network,Low,Team A,2.4,0
52501,2025-04-14 09:00:00,Network,Low,Team D,1.41,0
52502,2025-06-24 07:00:00,Endpoint,Low,Team A,3.15,1
52503,2025-01-26 08:00:00,Network,Medium,Team D,0.09,0
52504,2025-01-23 01:00:00,Access,High,Team D,0.78,0
52505,2025-06-08 00:00:00,Database,Low,Team A,0.1,0
52506,2025-03-20 04:00:00,Application,High,Team B,5.68,1
52507,2025-03-11 02:00:00,Application,Low,Team C,0.37,0
52508,2025-01-18 00:00:00,Application,Low,Team B,1.11,0
52509,2025-02-24 14:00:00,Database,Low,Team A,2.05,0
52510,2025-01-10 01:00:00,Access,High,Team D,1.24,0
52511,2025-04-13 02:00:00,Network,High,Team A,1.54,0
52512,2025-04-16 11:00:00,Access,Medium,Team C,0.46,0
52513,2025-06-25 08:00:00,Endpoint,High,Team A,0.14,0
52514,2025-06-27 08:00:00,Access,Medium,Team B,0.6,0
52515,2025-02-12 22:00:00,Access,High,Team D,0.76,0
52516,2025-02-12 16:00:00,Application,Medium,Team B,1.08,0
52517,2025-04-21 06:00:00,Access,Medium,Team D,0.7,0
52518,2025-01-14 02:00:00,Database,Medium,Team B,0.07,0
52519,2025-01-10 09:00:00,Application,Medium,Team B,0.2,0
52520,2025-01-20 22:00:00,Endpoint,Low,Team A,2.24,0
52521,2025-01-10 06:00:00,Database,Low,Team C,0.13,0
52522,2025-03-13 11:00:00,Database,Medium,Team B,0.09,0
52523,2025-01-04 15:00:00,Endpoint,Low,Team A,3.34,1
52524,2025-01-20 23:00:00,Network,Medium,Team D,0.08,0
52525,2025-01-13 20:00:00,Access,Low,Team D,0.14,0
52526,2025-01-23 11:00:00,Access,High,Team B,1.59,0
52527,2025-01-04 17:00:00,Network,Medium,Team D,1.17,0
52528,2025-04-09 08:00:00,Endpoint,Low,Team C,6.67,1
52529,2025-01-08 11:00:00,Network,Medium,Team A,5.52,1
52530,2025-01-23 20:00:00,Application,Low,Team B,2.16,0
52531,2025-01-01 01:00:00,Application,Low,Team C,0.15,0
52532,2025-06-16 17:00:00,Application,High,Team A,1.4,0
52533,2025-02-14 01:00:00,Network,High,Team A,0.09,0
52534,2025-04-05 17:00:00,Database,Low,Team B,4.77,1
52535,2025-05-03 04:00:00,Application,Low,Team D,2.16,0
52536,2025-06-25 11:00:00,Network,Medium,Team A,1.71,0
52537,2025-04-01 01:00:00,Application,High,Team A,1.12,0
52538,2025-03-07 05:00:00,Application,Medium,Team D,1.43,0
52539,2025-01-25 18:00:00,Access,Medium,Team D,1.02,0
52540,2025-04-26 07:00:00,Network,Critical,Team B,0.21,0
52541,2025-03-31 18:00:00,Access,Medium,Team B,2.16,0
52542,2025-06-07 01:00:00,Endpoint,Low,Team A,11.26,1
52543,2025-03-22 14:00:00,Application,Medium,Team D,0.24,0
52544,2025-06-28 10:00:00,Application,Low,Team B,10.29,1
52545,2025-06-13 15:00:00,Access,Critical,Team B,4.6,1
52546,2025-03-18 22:00:00,Network,Low,Team D,4.49,1
52547,2025-01-03 04:00:00,Database,Medium,Team D,3.56,1
52548,2025-01-11 16:00:00,Database,Medium,Team A,5.14,1
52549,2025-03-29 05:00:00,Endpoint,Low,Team D,0.57,0
52550,2025-05-19 19:00:00,Network,Low,Team B,1.15,0
