order_id,order_date,region,category,price,quantity,profit
81822,2024-10-16,West,Electronics,4753.61,1,717.39
81823,2025-07-16,South,Clothing,2428.09,1,213.65
81824,2025-02-03,South,Home,2307.51,4,1235.93
81825,2025-01-01,North,Electronics,771.15,3,130.71
81826,2024-11-01,East,Clothing,2861.27,1,545.15
81827,2024-12-18,North,Home,2366.0,1,545.72
81828,2025-05-01,West,Beauty,1739.53,4,369.74
81829,2024-10-28,South,Electronics,3680.2,4,2663.86
81830,2025-02-19,East,Clothing,1559.79,1,105.74
81831,2025-07-04,North,Electronics,4524.13,4,1742.41
81832,2025-05-04,North,Electronics,4376.4,4,2749.46
81833,2025-01-07,West,Home,2484.36,3,849.51
81834,2025-08-23,North,Beauty,4549.13,2,465.62
81835,2025-03-08,South,Electronics,4811.62,1,1186.31
81836,2024-10-22,West,Home,278.31,3,70.33
81837,2024-10-25,South,Home,4276.96,2,1329.86
81838,2024-11-15,West,Clothing,2072.22,3,951.94
81839,2024-11-11,North,Clothing,4976.48,2,2387.73
81840,2024-11-02,North,Clothing,1780.28,4,1453.57
81841,2025-01-08,South,Electronics,4182.62,3,2022.11
81842,2025-09-11,South,Home,1179.6,1,232.71
81843,2025-07-30,West,Home,4658.0,4,4086.16
81844,2024-12-09,East,Beauty,3739.07,4,1715.26
81845,2025-08-08,North,Clothing,1490.77,2,221.33
81846,2025-03-02,South,Home,3467.81,3,2207.93
81847,2025-08-10,South,Home,2233.44,2,394.3
81848,2025-04-20,North,Home,4311.24,1,509.74
81849,2025-09-21,South,Beauty,129.11,1,29.21
81850,2024-11-17,North,Clothing,2664.37,4,1950.55
81851,2025-08-03,North,Clothing,3438.18,3,695.07
81852,2025-01-15,West,Electronics,2044.53,4,806.89
81853,2025-04-20,North,Electronics,2419.11,1,196.1
81854,2025-05-14,West,Electronics,1275.85,3,215.73
81855,2025-01-12,East,Beauty,2145.49,1,200.34
81856,2025-08-06,South,Clothing,4613.4,3,2484.58
81857,2024-12-04,West,Clothing,1984.58,4,419.07
81858,2025-08-04,South,Home,4943.35,4,4794.74
81859,2025-02-24,South,Beauty,2380.98,1,230.28
81860,2024-10-06,South,Electronics,3140.27,4,1361.18
81861,2025-02-15,West,Clothing,122.71,4,27.96
81862,2025-01-28,South,Beauty,1016.26,4,259.86
81863,2025-03-20,East,Beauty,1842.98,2,920.56
81864,2024-11-24,North,Home,1707.13,2,398.94
81865,2025-01-27,South,Electronics,3624.49,1,673.95
81866,2025-06-03,West,Beauty,2787.98,4,2232.52
81867,2025-05-20,South,Beauty,1162.03,4,691.24
81868,2025-02-14,South,Home,3067.54,2,874.44
81869,2025-08-17,North,Clothing,742.49,2,174.02
81870,2025-03-28,South,Electronics,4350.38,3,2484.72
81871,2025-04-02,South,Clothing,3773.44,4,2340.87
81872,2025-04-27,West,Home,1795.22,1,243.04
81873,2025-05-21,North,Electronics,336.96,1,27.07
81874,2025-02-17,North,Electronics,3935.57,3,2166.87
81875,2024-11-15,West,Electronics,1292.76,2,355.22
81876,2025-09-26,West,Beauty,1368.94,2,194.0
81877,2025-09-24,East,Home,2214.52,3,787.84
81878,2025-06-29,South,Beauty,3081.97,3,546.73
81879,2024-12-17,South,Home,268.46,2,40.08
81880,2024-11-16,North,Beauty,4145.86,1,1031.13
81881,2024-11-26,East,Clothing,267.28,3,167.0
81882,2024-12-02,West,Home,956.96,4,947.58
81883,2025-07-13,West,Beauty,1211.3,1,288.41
81884,2025-05-25,North,Home,4262.1,2,2059.01
81885,2024-12-23,North,Electronics,3754.9,2,1094.58
81886,2024-10-05,West,Beauty,3091.9,3,1719.9
81887,2025-02-20,North,Home,1845.15,2,193.63
81888,2025-07-14,South,Electronics,2809.14,1,353.87
81889,2024-12-16,West,Home,349.58,3,194.1
81890,2024-10-11,North,Clothing,4343.84,3,1052.69
81891,2025-06-13,South,Electronics,3490.8,2,1598.97
81892,2024-11-20,North,Home,3367.4,1,240.54
81893,2025-02-19,South,Beauty,4922.97,2,2142.31
81894,2025-09-02,South,Home,2712.92,1,469.47
81895,2024-12-05,North,Clothing,458.02,1,101.66
81896,2025-01-11,East,Beauty,1217.64,3,346.26
81897,2025-03-29,South,Electronics,886.85,4,629.55
81898,2025-01-02,North,Clothing,4711.99,2,891.29
81899,2024-12-04,East,Beauty,725.25,2,148.37
81900,2024-10-06,East,Beauty,210.44,3,45.91
81901,2025-04-25,South,Beauty,1580.74,2,698.23
81902,2025-05-06,West,Beauty,697.79,1,146.83
81903,2025-08-14,South,Beauty,3139.49,1,333.78
81904,2025-04-05,South,Clothing,1196.35,2,205.64
81905,2025-03-30,West,Clothing,4229.37,3,2660.35
81906,2025-06-24,North,Clothing,801.28,1,114.34
81907,2025-01-15,South,Home,847.03,2,195.8
81908,2025-01-20,West,Home,3077.68,2,1146.66
81909,2025-02-15,South,Clothing,501.37,1,63.67
81910,2024-10-04,West,Clothing,347.9,1,68.05
81911,2025-05-06,South,Home,1001.12,2,183.95
81912,2025-08-06,South,Electronics,2680.89,1,438.58
81913,2025-09-29,South,Home,2784.12,4,2505.44
81914,2024-12-25,South,Beauty,1985.16,3,1264.23
81915,2024-12-01,East,Home,2388.65,1,570.19
81916,2024-10-29,North,Home,2328.92,3,378.81
81917,2025-04-25,East,Clothing,2341.96,3,1656.0
81918,2025-07-16,West,Clothing,1404.68,1,137.78
81919,2025-08-11,West,Clothing,930.53,3,666.87
81920,2025-04-30,West,Beauty,2018.32,2,407.88
81921,2025-06-03,South,Beauty,2370.99,2,414.64
81922,2025-02-20,South,Clothing,4771.71,2,1675.31
81923,2025-06-06,West,Electronics,3767.42,4,2943.66
81924,2025-02-08,West,Home,4321.03,2,2095.01
81925,2024-10-28,East,Electronics,1992.67,2,439.31
81926,2025-01-24,West,Clothing,2905.81,1,408.01
81927,2025-05-28,West,Home,3737.41,2,1277.81
81928,2025-03-19,North,Clothing,999.06,1,214.56
81929,2024-10-15,East,Electronics,2350.28,4,1939.56
81930,2024-11-09,South,Electronics,1806.67,2,862.73
81931,2024-11-03,South,Clothing,2784.19,4,1764.03
81932,2024-11-05,South,Electronics,1531.43,2,656.49
81933,2025-07-10,South,Clothing,1837.88,3,1161.62
81934,2025-05-30,North,Clothing,4178.1,3,1145.5
81935,2025-02-08,East,Electronics,3909.7,2,929.43
81936,2025-02-08,South,Electronics,2094.88,3,565.42
81937,2024-12-26,North,Clothing,579.76,3,101.64
81938,2025-04-15,East,Clothing,1500.06,1,330.08
81939,2025-08-18,East,Clothing,3686.47,4,3397.21
81940,2025-04-06,South,Home,3802.69,2,1020.56
81941,2025-02-02,North,Electronics,1690.4,1,207.88
81942,2025-02-07,South,Beauty,4704.54,4,2712.51
81943,2025-01-23,North,Electronics,2558.53,4,1797.95
81944,2025-08-18,North,Electronics,4403.93,4,4359.01
81945,2025-01-08,South,Beauty,2696.04,3,1814.33
81946,2025-04-24,South,Electronics,159.22,3,39.41
81947,2025-06-25,West,Electronics,587.63,1,132.47
81948,2024-10-30,South,Clothing,615.69,4,361.93
81949,2025-01-04,South,Clothing,3616.54,1,763.17
81950,2025-06-11,North,Home,4315.1,3,2835.29
81951,2025-07-03,South,Beauty,2675.98,3,1008.63
81952,2025-09-27,West,Electronics,4285.92,2,476.77
81953,2025-05-31,West,Beauty,1921.98,3,709.01
81954,2024-12-18,East,Clothing,599.3,1,33.56
81955,2025-04-09,North,Beauty,1369.05,1,209.2
81956,2025-08-30,South,Beauty,678.31,1,162.68
81957,2025-03-03,East,Electronics,4440.21,4,4032.1
81958,2025-08-09,South,Home,1271.79,1,161.13
81959,2025-04-29,South,Home,3778.28,3,2281.83
81960,2025-08-12,West,Home,449.54,1,88.2
81961,2024-10-20,North,Beauty,3897.74,3,1935.67
81962,2025-01-23,West,Clothing,516.82,3,296.0
81963,2025-07-09,South,Home,4743.65,2,2188.45
81964,2025-07-06,North,Beauty,3239.06,2,688.31
81965,2024-10-14,North,Beauty,3414.07,1,290.67
81966,2024-12-25,North,Electronics,3436.77,2,785.92
81967,2025-05-10,East,Home,1446.15,2,498.06
81968,2024-12-31,North,Home,2270.49,4,1330.58
81969,2024-11-07,West,Beauty,4536.15,4,3346.88
81970,2025-07-23,West,Home,1113.8,3,464.9
81971,2025-04-03,West,Electronics,2685.52,3,1452.1
81972,2024-10-30,North,Electronics,1682.35,2,227.92
81973,2025-05-31,South,Home,3841.56,4,2102.19
81974,2025-06-05,South,Beauty,2335.55,4,1673.47
81975,2025-05-15,North,Clothing,1779.47,2,385.28
81976,2024-11-24,South,Clothing,3005.63,2,688.92
81977,2025-09-19,South,Clothing,619.58,2,66.98
81978,2025-01-17,South,Home,2843.79,2,1179.25
81979,2025-04-21,South,Home,3939.11,2,1159.01
81980,2025-08-29,East,Clothing,4818.59,4,1605.8
81981,2024-12-05,South,Clothing,4241.45,4,2986.99
81982,2025-03-13,South,Clothing,3120.04,4,922.18
81983,2025-03-07,West,Beauty,2749.08,1,393.1
81984,2025-04-25,West,Electronics,1710.52,2,263.22
81985,2025-09-08,East,Electronics,2441.73,3,1357.55
81986,2025-09-20,West,Clothing,3130.58,3,824.85
81987,2025-09-30,South,Electronics,736.03,1,177.21
81988,2025-09-02,South,Beauty,3644.3,2,1241.45
81989,2025-04-28,East,Electronics,1300.54,1,70.79
81990,2025-03-09,South,Home,665.21,1,89.11
81991,2024-10-16,North,Beauty,580.13,2,95.25
81992,2025-08-17,North,Electronics,1666.38,3,855.06
81993,2025-02-19,West,Beauty,1669.91,4,1356.23
81994,2024-12-05,East,Beauty,2904.41,1,324.39
81995,2025-04-16,North,Beauty,2344.37,1,433.97
81996,2024-11-13,West,Home,3774.71,1,846.47
81997,2025-02-13,East,Home,193.89,1,44.8
81998,2024-12-27,South,Clothing,545.47,1,40.68
81999,2025-04-04,West,Electronics,1314.94,4,636.5
82000,2024-11-08,East,Clothing,290.87,3,91.28
82001,2025-08-02,West,Home,903.33,2,296.5
82002,2024-10-31,West,Beauty,3663.88,3,2343.68
82003,2024-12-03,East,Beauty,4011.66,4,2868.86
82004,2024-12-24,South,Beauty,3003.62,3,2222.12
82005,2025-02-25,East,Beauty,2897.65,2,335.55
82006,2025-06-15,East,Electronics,3171.69,1,284.85
82007,2025-07-26,West,Clothing,4025.97,2,1773.63
82008,2025-06-13,South,Clothing,4229.79,1,543.67
82009,2024-11-09,North,Clothing,1761.19,4,1449.5
82010,2024-11-27,North,Home,2140.35,2,1045.93
82011,2025-09-05,South,Clothing,4062.66,4,2730.87
82012,2025-01-21,North,Clothing,1132.35,3,622.32
82013,2024-12-25,West,Beauty,4719.24,4,2395.44
82014,2025-06-26,West,Electronics,4207.38,2,1934.07
82015,2025-01-31,South,Home,2260.28,3,1248.11
82016,2025-01-16,South,Home,2617.21,4,1788.01
82017,2025-06-04,East,Electronics,2243.54,2,249.15
82018,2025-05-11,West,Clothing,1222.33,4,728.13
82019,2025-05-23,South,Clothing,1275.9,2,635.45
82020,2025-06-02,South,Electronics,1583.55,1,221.45
82021,2025-05-10,West,Electronics,2100.52,2,1014.16
82022,2025-02-01,South,Home,4479.5,4,4412.97
82023,2025-05-25,South,Electronics,1856.93,1,332.9
82024,2025-08-25,West,Clothing,2856.2,4,1256.95
82025,2025-03-19,East,Clothing,533.66,3,142.64
82026,2025-06-02,West,Beauty,1983.21,4,1263.11
82027,2024-11-01,South,Clothing,2195.84,1,155.89
82028,2025-07-23,North,Beauty,2563.89,1,387.68
82029,2024-12-15,South,Home,2363.01,4,1715.96
82030,2025-04-22,North,Clothing,3338.22,1,460.0
82031,2024-12-30,North,Electronics,4265.26,2,683.2
82032,2025-07-29,West,Home,3196.3,2,1349.51
82033,2024-10-26,South,Home,1998.07,4,1264.58
82034,2025-01-15,West,Home,3886.55,3,1213.48
82035,2025-06-27,West,Clothing,3453.84,4,734.12
82036,2025-04-24,East,Electronics,3483.31,4,2213.14
82037,2025-01-06,North,Home,3955.47,4,3218.89
82038,2025-03-31,South,Home,643.33,4,315.97
82039,2024-10-08,East,Home,1872.61,4,1364.79
82040,2025-03-16,South,Electronics,924.21,3,579.86
82041,2024-10-15,North,Beauty,3885.37,3,1677.82
82042,2025-06-17,West,Electronics,2876.75,3,897.81
82043,2025-04-11,South,Beauty,4948.59,3,1970.93
82044,2025-03-12,South,Clothing,3425.32,4,2771.0
82045,2024-10-06,North,Electronics,474.46,3,133.34
82046,2025-01-23,South,Beauty,1511.71,4,610.96
82047,2024-12-05,West,Beauty,4634.54,2,1130.32
82048,2025-05-27,North,Clothing,4908.65,2,1722.98
82049,2025-01-03,South,Beauty,1194.7,4,469.06
82050,2025-03-30,East,Electronics,2520.79,2,751.2
82051,2025-04-29,East,Clothing,1913.06,2,677.25
82052,2024-10-19,South,Clothing,1127.35,4,696.02
82053,2024-10-13,South,Clothing,1903.81,4,391.0
82054,2025-02-01,West,Beauty,2198.17,4,1319.27
82055,2025-06-21,South,Beauty,3367.34,3,1223.81
82056,2025-08-14,East,Home,2562.8,1,151.63
82057,2024-12-31,North,Clothing,4167.18,2,1942.21
82058,2025-09-12,West,Home,4717.26,2,1697.13
82059,2024-11-25,North,Electronics,1975.1,4,1838.23
82060,2025-01-25,South,Home,2555.54,4,1135.65
82061,2025-07-21,West,Clothing,3663.5,4,3441.11
82062,2025-09-27,North,Home,4148.45,3,1721.06
82063,2025-08-25,West,Clothing,1180.57,3,406.12
82064,2025-06-28,North,Beauty,3324.11,2,1451.47
82065,2024-12-01,East,Beauty,4113.78,3,725.08
82066,2025-04-07,South,Home,3726.81,3,2195.04
82067,2025-07-29,South,Beauty,3519.7,3,2353.49
82068,2024-10-25,South,Electronics,4726.49,3,3179.98
82069,2024-10-01,East,Home,3753.67,3,634.58
82070,2025-06-28,South,Clothing,2496.83,4,2260.39
82071,2024-11-16,South,Home,4359.94,2,1683.42
82072,2025-03-15,South,Clothing,2241.19,3,1473.11
82073,2025-03-10,East,Clothing,4005.64,4,2939.79
82074,2025-08-01,East,Beauty,3161.2,1,631.63
82075,2025-09-20,West,Electronics,3067.34,1,532.2
82076,2025-08-28,North,Beauty,3719.84,3,1608.64
82077,2025-04-30,South,Clothing,3527.3,1,831.49
82078,2025-06-25,East,Clothing,2715.35,1,195.76
82079,2025-06-07,South,Electronics,4438.75,3,835.59
82080,2024-10-06,South,Clothing,3636.41,2,1331.55
82081,2025-05-03,North,Beauty,2945.02,2,1088.01
82082,2025-09-13,South,Home,3549.03,2,1550.08
82083,2025-07-17,East,Electronics,1784.88,3,962.27
82084,2024-10-06,South,Electronics,4997.57,1,337.42
82085,2025-04-06,East,Beauty,2399.6,2,1084.02
82086,2025-03-03,North,Clothing,2427.12,1,169.47
82087,2025-03-26,South,Clothing,2015.27,4,1127.64
82088,2025-07-01,East,Electronics,1675.38,3,883.95
82089,2025-02-04,North,Beauty,4820.37,4,3402.69
82090,2025-02-19,North,Home,4852.17,2,1354.93
82091,2025-05-25,South,Beauty,4744.87,2,1101.76
82092,2024-12-26,East,Clothing,1681.61,4,741.44
82093,2025-08-14,East,Home,3133.97,1,766.87
82094,2024-11-27,West,Beauty,1003.82,1,118.46
82095,2025-05-20,West,Beauty,3635.68,4,2417.78
82096,2025-06-10,South,Beauty,1434.54,4,951.11
82097,2025-03-01,North,Beauty,3462.43,2,1136.85
82098,2025-05-24,South,Clothing,3611.14,2,1258.44
82099,2025-06-05,North,Clothing,4983.48,1,510.75
82100,2024-10-16,South,Electronics,3951.54,1,465.16
82101,2025-01-22,South,Electronics,2929.22,3,563.23
82102,2025-02-18,East,Home,2504.11,4,1644.72
82103,2025-05-01,East,Electronics,376.56,4,147.28
82104,2025-09-04,North,Home,4731.16,4,1595.1
82105,2025-03-04,West,Home,997.21,4,864.29
82106,2024-11-07,South,Beauty,301.35,4,200.55
82107,2025-03-28,North,Beauty,1813.25,4,1172.52
82108,2025-02-28,North,Beauty,1225.7,2,199.05
82109,2025-02-21,East,Electronics,2476.05,1,344.07
82110,2024-11-15,South,Home,4628.65,4,2981.53
82111,2025-05-04,South,Beauty,4785.6,4,2634.03
82112,2025-01-22,South,Electronics,1501.46,1,235.39
82113,2025-04-26,West,Home,4556.53,1,241.39
82114,2025-06-24,South,Home,4515.21,2,811.91
82115,2025-05-21,South,Beauty,2249.43,1,210.03
82116,2024-10-15,South,Clothing,2756.87,2,692.67
82117,2025-04-04,North,Beauty,340.54,3,243.3
82118,2025-09-03,East,Electronics,201.87,2,63.89
82119,2025-09-25,South,Electronics,855.15,1,86.6
82120,2024-10-18,South,Electronics,2663.71,3,1544.98
82121,2025-06-07,South,Beauty,2410.66,1,226.03
82122,2025-05-15,South,Electronics,161.9,4,52.79
82123,2025-04-15,North,Beauty,645.73,2,141.52
82124,2025-08-18,North,Clothing,2155.04,3,701.82
82125,2025-07-13,South,Beauty,4054.02,4,2177.29
82126,2025-03-08,East,Beauty,2751.5,3,1592.0
82127,2025-03-02,North,Clothing,3470.39,2,1150.69
82128,2025-09-28,East,Beauty,2329.49,3,1037.81
82129,2025-09-16,South,Clothing,1959.28,2,939.27
82130,2025-04-28,West,Clothing,4552.87,4,1028.07
82131,2025-02-08,West,Electronics,4163.37,4,2178.3
82132,2024-10-18,South,Beauty,1076.88,4,805.4
82133,2025-09-21,West,Home,4090.33,3,1399.92
82134,2025-09-11,East,Electronics,1334.22,1,193.58
82135,2025-09-13,West,Electronics,291.63,3,49.01
82136,2025-07-15,East,Beauty,3957.97,2,717.56
82137,2024-11-18,North,Clothing,852.63,3,169.62
82138,2025-03-14,North,Clothing,1485.15,2,725.13
82139,2024-12-10,South,Electronics,3856.56,4,3067.9
82140,2025-07-11,West,Beauty,2476.89,2,895.0
82141,2024-11-01,South,Beauty,3492.13,1,176.08
82142,2025-03-18,South,Electronics,243.8,2,69.87
82143,2024-12-25,West,Home,1745.02,2,668.75
82144,2025-06-30,West,Clothing,1839.24,2,631.43
82145,2024-10-10,North,Home,1298.96,4,794.35
82146,2025-09-12,West,Beauty,1938.81,2,837.06
82147,2024-10-17,South,Electronics,1887.92,4,883.87
82148,2025-09-17,South,Clothing,4726.06,4,4116.95
82149,2024-11-25,South,Beauty,4260.68,1,543.9
82150,2025-05-22,South,Electronics,4124.19,1,685.13
82151,2025-02-16,North,Clothing,115.97,3,53.57
82152,2025-07-28,West,Home,1891.1,3,749.46
82153,2025-09-10,South,Beauty,864.72,4,357.26
82154,2025-02-04,North,Home,1600.51,4,894.11
82155,2024-10-17,West,Clothing,926.52,1,68.81
82156,2025-04-10,East,Home,458.79,1,54.52
82157,2025-01-30,South,Home,2810.85,3,1399.39
82158,2024-11-24,West,Electronics,3822.87,2,476.65
82159,2025-04-25,West,Clothing,2511.52,1,499.07
82160,2025-06-18,North,Beauty,1505.99,3,738.63
82161,2025-01-15,South,Electronics,595.33,3,434.0
82162,2025-01-28,North,Beauty,4317.08,4,1177.35
82163,2025-08-29,South,Home,3229.97,3,923.85
82164,2025-06-08,South,Electronics,843.94,1,133.03
82165,2025-08-22,South,Home,1555.31,4,914.54
82166,2024-11-11,West,Home,3938.96,3,1768.74
82167,2025-04-30,North,Electronics,3826.27,4,1811.57
82168,2025-08-19,North,Electronics,3352.96,1,748.45
82169,2025-09-13,South,Clothing,556.73,1,33.55
82170,2025-02-08,West,Clothing,3259.66,3,2195.02
82171,2025-01-05,North,Beauty,3090.63,2,1268.73
82172,2025-08-18,West,Electronics,3088.45,2,1282.91
82173,2025-07-12,South,Home,4131.48,1,958.75
82174,2025-01-16,East,Home,680.82,2,222.4
82175,2025-02-09,North,Beauty,228.87,4,204.31
82176,2025-03-27,South,Clothing,1232.31,2,322.92
82177,2025-07-04,East,Electronics,638.71,4,477.39
82178,2025-05-05,East,Clothing,3840.82,3,1278.55
82179,2025-04-06,South,Beauty,483.99,2,204.51
82180,2024-10-12,North,Clothing,1880.35,3,321.19
82181,2025-08-08,West,Electronics,4502.48,2,1972.65
82182,2024-10-05,East,Home,4497.38,1,330.58
82183,2025-07-10,West,Clothing,1855.22,2,301.22
82184,2025-01-11,South,Electronics,3064.1,3,1850.6
82185,2025-03-26,West,Electronics,1064.81,3,311.0
82186,2025-07-03,North,Electronics,479.33,2,142.14
82187,2025-02-05,South,Home,3846.6,1,575.93
82188,2025-07-12,North,Electronics,135.61,1,16.96
82189,2025-06-04,South,Clothing,4161.33,1,984.19
82190,2025-04-29,South,Clothing,1750.09,4,1139.48
82191,2025-07-19,North,Beauty,748.26,1,144.72
82192,2025-01-05,East,Electronics,2577.83,1,587.9
82193,2025-02-13,East,Home,4865.79,4,3366.09
82194,2025-03-07,North,Home,3705.01,4,2800.55
82195,2025-04-07,South,Electronics,3824.47,2,1059.19
82196,2025-06-09,South,Home,2094.4,1,521.7
82197,2025-09-19,West,Electronics,2305.18,4,1891.92
82198,2025-09-16,North,Home,4233.73,2,2057.78
82199,2025-03-23,North,Beauty,512.01,1,38.63
82200,2025-07-01,West,Beauty,368.61,4,80.47
82201,2025-08-07,West,Beauty,3477.59,3,1613.92
82202,2025-01-18,South,Home,1435.66,3,845.47
82203,2024-12-20,East,Electronics,4996.62,3,3246.7
82204,2025-01-14,South,Clothing,4972.37,4,4370.98
82205,2024-10-31,East,Clothing,3249.48,4,1395.89
82206,2024-12-03,North,Beauty,2368.09,1,477.95
82207,2025-07-03,East,Clothing,138.31,2,22.54
82208,2025-07-12,South,Clothing,3049.38,3,1407.52
82209,2025-05-19,East,Beauty,538.27,2,104.51
82210,2025-04-01,South,Clothing,4529.85,4,1745.55
82211,2024-12-12,East,Beauty,661.82,2,145.52
82212,2024-11-02,North,Beauty,586.59,4,261.58
82213,2025-02-23,East,Beauty,3628.32,3,1273.15
82214,2025-03-30,South,Clothing,849.21,1,197.59
82215,2025-08-03,West,Beauty,2971.81,3,1670.5
82216,2025-06-23,West,Electronics,3998.71,4,813.81
82217,2025-08-17,North,Home,111.01,3,43.39
82218,2024-10-28,East,Beauty,846.75,4,281.15
82219,2025-09-18,West,Clothing,972.63,2,377.85
82220,2025-09-28,South,Clothing,2814.91,1,693.9
82221,2024-11-30,East,Home,4012.07,3,1802.53
82222,2025-05-08,South,Electronics,4315.66,2,2125.03
82223,2025-04-06,West,Electronics,407.75,4,171.55
82224,2024-12-26,West,Electronics,2591.52,1,430.73
82225,2025-03-03,South,Home,4361.27,3,2080.73
82226,2024-11-12,North,Electronics,448.49,1,93.82
82227,2024-11-02,North,Beauty,227.07,2,46.45
82228,2025-07-03,South,Clothing,330.38,1,33.64
82229,2024-10-16,South,Clothing,4664.02,1,564.17
82230,2025-09-04,North,Beauty,2056.08,3,1028.99
82231,2025-03-09,South,Electronics,395.2,2,60.92
82232,2025-01-26,West,Home,4980.54,1,1200.23
82233,2024-10-11,East,Beauty,4776.21,2,1357.63
82234,2025-01-16,South,Electronics,2147.56,4,1294.29
82235,2025-01-12,West,Beauty,605.69,1,80.04
82236,2025-08-14,West,Beauty,3742.86,2,954.1
82237,2025-01-19,South,Beauty,393.84,3,166.92
82238,2025-03-03,North,Home,3175.88,4,1251.02
82239,2025-01-27,West,Beauty,3831.99,1,304.93
82240,2024-10-01,North,Clothing,1141.26,4,626.62
82241,2025-05-18,West,Beauty,4722.77,2,1750.2
82242,2025-06-25,South,Clothing,4979.36,1,603.93
82243,2025-08-09,South,Electronics,1858.11,1,133.04
82244,2024-12-12,East,Home,4822.0,3,2239.23
82245,2025-08-02,West,Beauty,1235.17,3,573.67
82246,2025-08-24,North,Clothing,4030.06,2,675.3
82247,2025-01-03,West,Home,3730.19,1,442.47
82248,2025-04-30,West,Clothing,302.54,4,251.55
82249,2025-02-24,South,Beauty,1370.26,3,231.98
82250,2025-01-04,North,Electronics,1984.82,3,410.92
82251,2025-01-27,South,Electronics,171.68,4,130.57
82252,2025-07-14,West,Clothing,4743.03,2,1560.42
82253,2024-10-22,West,Beauty,1141.81,2,378.54
82254,2025-01-29,West,Beauty,4633.53,1,655.82
82255,2024-12-15,East,Clothing,2255.55,3,454.58
82256,2024-12-22,South,Home,724.26,1,43.88
82257,2025-09-22,South,Beauty,2198.36,2,504.89
82258,2024-12-05,East,Clothing,3104.18,1,190.38
82259,2025-06-17,West,Beauty,2425.79,4,1582.15
